Material,Fast,Item,Posting,Document,Entry,MvT,Quantity,uom,Local Value,NGN,Group Value,USD
496995,No,1,15.12.12,15.12.12,15.12.12,261,-2,EA,"-60,783.94",NGN,-438.17,USD
496996,No,3,07.05.12,07.05.12,07.05.12,925,-10,EA,0,NGN,0,USD
496996,No,4,07.05.12,07.05.12,07.05.12,925,10,EA,0,NGN,0,USD
496996,No,2,07.05.12,07.05.12,07.05.12,101,10,EA,"667,514.52",NGN,"4,246.10",USD
496996,No,2,11.06.12,11.06.12,11.06.12,101,10,EA,0,NGN,0,USD
496996,No,1,27.06.12,27.06.12,27.06.12,261,-1,EA,"-66,751.45",NGN,-424.61,USD
496996,No,1,27.06.12,27.06.12,27.06.12,261,-1,EA,"-66,751.45",NGN,-424.61,USD
496996,No,2,27.06.12,27.06.12,27.06.12,261,-1,EA,"-66,751.45",NGN,-424.61,USD
496996,No,1,27.06.12,27.06.12,27.06.12,261,-1,EA,"-66,751.45",NGN,-424.61,USD
496996,No,1,27.06.12,27.06.12,27.06.12,261,-2,EA,"-133,502.91",NGN,-849.22,USD
496996,No,9,14.07.12,14.07.12,14.07.12,101,10,EA,"730,275.00",NGN,"4,637.58",USD
496996,No,9,16.07.12,16.07.12,16.07.12,102,-10,EA,"-730,275.00",NGN,"-4,637.58",USD
496996,No,9,30.07.12,30.07.12,30.07.12,101,10,EA,"730,275.00",NGN,"4,637.58",USD
496996,No,3,20.08.12,20.08.12,20.08.12,261,-4,EA,"-294,717.97",NGN,"-1,871.55",USD
496996,No,12,05.09.12,05.09.12,05.09.12,101,4,EA,"434,910.00",NGN,"2,763.83",USD
496996,No,1,06.09.12,06.09.12,06.09.12,261,-1,EA,"-83,693.21",NGN,-531.62,USD
496996,No,2,06.09.12,06.09.12,06.09.12,261,-1,EA,"-83,693.21",NGN,-531.62,USD
496996,No,3,07.09.12,07.09.12,07.09.12,261,-2,EA,"-167,386.42",NGN,"-1,063.24",USD
496996,No,1,07.09.12,07.09.12,07.09.12,261,-3,EA,"-251,079.62",NGN,"-1,594.86",USD
496996,No,1,17.09.12,17.09.12,17.09.12,261,-2,EA,"-167,386.42",NGN,"-1,063.24",USD
496996,No,1,18.10.12,18.10.12,18.10.12,261,-1,EA,"-83,693.21",NGN,-531.62,USD
496996,No,1,23.10.12,23.10.12,23.10.12,261,-1,EA,"-83,693.21",NGN,-531.62,USD
496996,No,1,23.10.12,23.10.12,23.10.12,261,-1,EA,"-83,693.21",NGN,-531.62,USD
496996,No,1,12.11.12,12.11.12,12.11.12,351,-2,EA,"-167,386.41",NGN,"-1,063.25",USD
496996,No,1,06.12.12,06.12.12,06.12.12,101,1,EA,"61,084.94",NGN,388.29,USD
496996,No,1,12.12.12,12.12.12,12.12.12,101,5,EA,"305,424.68",NGN,"1,941.45",USD
496998,No,1,21.06.12,21.06.12,21.06.12,261,-1,EA,"-25,453.36",NGN,-192.4,USD
496998,No,1,22.06.12,22.06.12,22.06.12,261,-1,EA,"-25,453.36",NGN,-192.4,USD
496998,No,1,01.08.12,01.08.12,01.08.12,261,-1,EA,"-25,453.36",NGN,-192.4,USD
496998,No,1,25.12.12,25.12.12,25.12.12,261,-1,EA,"-25,453.36",NGN,-192.4,USD
496999,No,1,14.05.12,14.05.12,14.05.12,261,-1,EA,"-7,899.85",NGN,-106.96,USD
497001,No,1,01.06.12,01.06.12,01.06.12,261,-1,EA,"-9,128.13",NGN,-62.49,USD
497001,No,1,01.06.12,01.06.12,01.06.12,261,-1,EA,"-9,128.13",NGN,-62.49,USD
497001,No,1,13.11.12,13.11.12,13.11.12,712,9,EA,"82,153.18",NGN,562.43,USD
497002,No,1,06.03.12,06.03.12,06.03.12,261,-1,EA,"-57,133.67",NGN,-359.71,USD
497002,No,1,11.03.12,11.03.12,11.03.12,261,-2,EA,"-114,267.35",NGN,-719.42,USD
497002,No,13,31.12.12,31.12.12,31.12.12,101,2,EA,"195,638.27",NGN,"1,243.59",USD
497011,No,1,28.01.12,28.01.12,28.01.12,351,-2,EA,"-30,910.53",NGN,-213.39,USD
497011,No,1,06.10.12,06.10.12,06.10.12,261,-1,EA,"-15,455.26",NGN,-106.7,USD
497011,No,7,20.10.12,20.10.12,20.10.12,101,2,EA,"44,641.45",NGN,283.73,USD
497011,No,1,07.11.12,07.11.12,07.11.12,261,-1,EA,"-18,886.56",NGN,-124.28,USD
497011,No,1,11.11.12,11.11.12,11.11.12,261,-1,EA,"-18,886.56",NGN,-124.28,USD
497011,No,11,31.12.12,31.12.12,31.12.12,101,2,EA,"6,113.69",NGN,38.86,USD
497011,No,20,31.12.12,31.12.12,31.12.12,101,2,EA,"61,136.96",NGN,388.62,USD
497012,No,1,27.09.12,27.09.12,27.09.12,261,-2,EA,"-51,201.84",NGN,-345.29,USD
497013,No,1,29.10.12,29.10.12,29.10.12,912,-1,EA,"-99,792.50",NGN,"-1,351.14",USD
497021,No,1,17.04.12,17.04.12,17.04.12,261,-1,EA,"-2,401.14",NGN,-15.8,USD
497021,No,1,28.04.12,28.04.12,28.04.12,261,-1,EA,"-2,401.14",NGN,-15.8,USD
497021,No,1,30.04.12,30.04.12,30.04.12,261,-3,EA,"-7,203.42",NGN,-47.4,USD
497021,No,1,30.04.12,30.04.12,30.04.12,261,-1,EA,"-2,401.14",NGN,-15.8,USD
497021,No,1,14.05.12,14.05.12,14.05.12,261,-13,EA,"-31,214.84",NGN,-205.38,USD
497021,No,1,02.11.12,02.11.12,02.11.12,261,-3,EA,"-7,203.42",NGN,-47.39,USD
497022,No,1,24.04.12,24.04.12,24.04.12,261,-7,EA,"-38,753.39",NGN,-262.16,USD
497022,No,1,27.05.12,27.05.12,27.05.12,261,-15,EA,"-83,042.97",NGN,-561.78,USD
497022,No,1,12.07.12,12.07.12,12.07.12,261,-4,EA,"-22,144.79",NGN,-149.81,USD
497023,Yes,63,08.05.12,08.05.12,08.05.12,925,-39,EA,0,NGN,0,USD
497023,Yes,64,08.05.12,08.05.12,08.05.12,925,39,EA,0,NGN,0,USD
497023,Yes,33,08.05.12,08.05.12,08.05.12,101,39,EA,"133,534.35",NGN,849.42,USD
497023,Yes,5,11.06.12,11.06.12,11.06.12,101,39,EA,0,NGN,0,USD
497023,Yes,1,13.07.12,13.07.12,13.07.12,261,-2,EA,"-12,527.35",NGN,-79.66,USD
497023,Yes,2,13.07.12,13.07.12,13.07.12,261,-2,EA,"-12,527.35",NGN,-79.66,USD
497023,Yes,1,13.07.12,13.07.12,13.07.12,261,-12,EA,"-75,164.11",NGN,-477.99,USD
497023,Yes,1,13.07.12,13.07.12,13.07.12,261,-5,EA,"-31,318.38",NGN,-199.16,USD
497023,Yes,1,13.07.12,13.07.12,13.07.12,261,-1,EA,"-6,263.68",NGN,-39.83,USD
497023,Yes,1,13.07.12,13.07.12,13.07.12,261,-1,EA,"-6,263.68",NGN,-39.83,USD
497023,Yes,1,13.07.12,13.07.12,13.07.12,261,-1,EA,"-6,263.68",NGN,-39.83,USD
497023,Yes,1,13.07.12,13.07.12,13.07.12,261,-6,EA,"-37,582.05",NGN,-239,USD
497023,Yes,34,14.07.12,14.07.12,14.07.12,101,20,EA,"146,055.00",NGN,927.52,USD
497023,Yes,55,14.07.12,14.07.12,14.07.12,101,20,EA,"146,055.00",NGN,927.52,USD
497023,Yes,34,16.07.12,16.07.12,16.07.12,102,-20,EA,"-146,055.00",NGN,-927.52,USD
497023,Yes,55,16.07.12,16.07.12,16.07.12,102,-20,EA,"-146,055.00",NGN,-927.52,USD
497023,Yes,34,30.07.12,30.07.12,30.07.12,101,20,EA,"146,055.00",NGN,927.52,USD
497023,Yes,55,30.07.12,30.07.12,30.07.12,101,20,EA,"146,055.00",NGN,927.52,USD
497023,Yes,2,20.08.12,20.08.12,20.08.12,261,-6,EA,"-42,671.40",NGN,-271.14,USD
497023,Yes,1,20.08.12,20.08.12,20.08.12,261,-2,EA,"-14,223.80",NGN,-90.38,USD
497023,Yes,1,20.08.12,20.08.12,20.08.12,261,-8,EA,"-56,895.20",NGN,-361.53,USD
497023,Yes,1,05.09.12,05.09.12,05.09.12,261,-2,EA,"-14,574.96",NGN,-92.56,USD
497023,Yes,1,06.12.12,06.12.12,06.12.12,261,-2,EA,"-27,105.52",NGN,-172.2,USD
497023,Yes,2,06.12.12,06.12.12,06.12.12,101,2,EA,"9,773.59",NGN,62.13,USD
497026,No,1,04.03.12,04.03.12,04.03.12,261,-8,EA,"-72,114.83",NGN,-479.32,USD
497026,No,1,27.04.12,27.04.12,27.04.12,261,-3,EA,"-27,043.07",NGN,-179.75,USD
497026,No,36,07.11.12,07.11.12,07.11.12,101,15,EA,"134,146.29",NGN,852.71,USD
497026,No,1,08.11.12,08.11.12,08.11.12,261,-1,EA,"-8,954.96",NGN,-57.36,USD
497026,No,1,08.11.12,08.11.12,08.11.12,261,-6,EA,"-53,729.78",NGN,-344.15,USD
497026,No,1,14.11.12,14.11.12,14.11.12,351,-6,EA,"-53,729.79",NGN,-344.15,USD
497026,No,1,14.12.12,14.12.12,14.12.12,261,-2,EA,"-17,909.72",NGN,-114.72,USD
497027,No,1,29.10.12,29.10.12,29.10.12,912,-2,EA,"-40,423.53",NGN,-344.03,USD
497029,No,1,03.01.12,03.01.12,03.01.12,221,-3,EA,"-61,345.87",NGN,-408.14,USD
497029,No,1,04.03.12,04.03.12,04.03.12,261,-1,EA,"-20,448.63",NGN,-136.05,USD
497029,No,1,04.03.12,04.03.12,04.03.12,261,-2,EA,"-39,707.43",NGN,-272.1,USD
497029,No,1,13.03.12,13.03.12,13.03.12,261,-1,EA,"-20,448.62",NGN,-136.05,USD
497030,No,83,08.05.12,08.05.12,08.05.12,925,-6,EA,0,NGN,0,USD
497030,No,84,08.05.12,08.05.12,08.05.12,925,6,EA,0,NGN,0,USD
497030,No,97,08.05.12,08.05.12,08.05.12,925,-3,EA,0,NGN,0,USD
497030,No,98,08.05.12,08.05.12,08.05.12,925,3,EA,0,NGN,0,USD
497030,No,43,08.05.12,08.05.12,08.05.12,101,6,EA,"111,569.45",NGN,709.7,USD
497030,No,50,08.05.12,08.05.12,08.05.12,101,3,EA,"53,127.94",NGN,337.95,USD
497030,No,22,22.12.12,22.12.12,22.12.12,101,6,EA,0,NGN,0,USD
497030,No,27,22.12.12,22.12.12,22.12.12,101,3,EA,0,NGN,0,USD
497031,No,1,29.10.12,29.10.12,29.10.12,912,-5,EA,"-115,988.78",NGN,-801.12,USD
497032,No,1,01.11.12,01.11.12,01.11.12,261,-2,EA,"-55,101.34",NGN,-466.11,USD
497034,No,59,08.05.12,08.05.12,08.05.12,925,-3,EA,0,NGN,0,USD
497034,No,60,08.05.12,08.05.12,08.05.12,925,3,EA,0,NGN,0,USD
497034,No,31,08.05.12,08.05.12,08.05.12,101,3,EA,"116,793.43",NGN,742.93,USD
497034,No,17,22.12.12,22.12.12,22.12.12,101,3,EA,0,NGN,0,USD
497035,No,2,11.09.12,11.09.12,11.09.12,101,1,EA,"8,379.61",NGN,53.25,USD
497040,No,1,24.07.12,24.07.12,24.07.12,261,-1,EA,"-20,093.71",NGN,-132.23,USD
497040,No,1,25.12.12,25.12.12,25.12.12,261,-1,EA,"-20,093.71",NGN,-132.23,USD
497044,No,1,29.10.12,29.10.12,29.10.12,912,-2,EA,0,NGN,0,USD
497044,No,1,29.10.12,29.10.12,29.10.12,912,-19,EA,0,NGN,0,USD
497044,No,1,08.11.12,08.11.12,08.11.12,935,-22,EA,0,NGN,0,USD
497044,No,2,08.11.12,08.11.12,08.11.12,935,22,EA,0,NGN,0,USD
497044,No,1,13.11.12,13.11.12,13.11.12,912,-22,EA,0,NGN,0,USD
497045,No,1,29.10.12,29.10.12,29.10.12,912,-1,EA,0,NGN,0,USD
497049,No,1,28.04.12,28.04.12,28.04.12,261,-2,EA,0,NGN,0,USD
497049,No,1,18.07.12,18.07.12,18.07.12,261,-1,EA,0,NGN,0,USD
497049,No,1,29.10.12,29.10.12,29.10.12,912,-12,EA,0,NGN,0,USD
497053,No,133,08.05.12,08.05.12,08.05.12,925,-1,EA,0,NGN,0,USD
497053,No,134,08.05.12,08.05.12,08.05.12,925,1,EA,0,NGN,0,USD
497053,No,69,08.05.12,08.05.12,08.05.12,101,1,EA,"353,881.26",NGN,"2,251.06",USD
497053,No,3,11.09.12,11.09.12,11.09.12,101,2,EA,"407,009.57",NGN,"2,586.52",USD
497053,No,1,21.09.12,21.09.12,21.09.12,261,-1,EA,"-282,605.59",NGN,"-1,861.91",USD
497053,No,1,21.09.12,21.09.12,21.09.12,261,-1,EA,"-282,605.58",NGN,"-1,861.91",USD
497053,No,1,12.12.12,12.12.12,12.12.12,261,-1,EA,"-431,517.06",NGN,"-2,808.41",USD
497053,No,1,12.12.12,12.12.12,12.12.12,261,-1,EA,"-431,517.06",NGN,"-2,808.41",USD
497053,No,1,21.12.12,21.12.12,21.12.12,201,-1,EA,"-431,517.06",NGN,"-2,808.41",USD
497053,No,14,31.12.12,31.12.12,31.12.12,101,1,EA,"213,979.35",NGN,"1,360.17",USD
497071,No,1,12.07.12,12.07.12,12.07.12,351,-6,EA,"-27,372.00",NGN,-180.82,USD
497072,No,1,12.07.12,12.07.12,12.07.12,351,-6,EA,"-3,473.68",NGN,-23.91,USD
497073,No,11,19.07.12,19.07.12,19.07.12,925,-15,EA,0,NGN,0,USD
497073,No,12,19.07.12,19.07.12,19.07.12,925,15,EA,0,NGN,0,USD
497073,No,7,19.07.12,19.07.12,19.07.12,101,15,EA,"5,243.72",NGN,33.3,USD
497078,No,9,08.05.12,08.05.12,08.05.12,925,-10,EA,0,NGN,0,USD
497078,No,10,08.05.12,08.05.12,08.05.12,925,10,EA,0,NGN,0,USD
497078,No,5,08.05.12,08.05.12,08.05.12,101,10,EA,"3,317.06",NGN,21.1,USD
497078,No,4,22.12.12,22.12.12,22.12.12,101,10,EA,0,NGN,0,USD
497082,No,1,16.06.12,16.06.12,16.06.12,261,-2,EA,0,NGN,0,USD
497082,No,1,13.08.12,13.08.12,13.08.12,261,-1,EA,0,NGN,0,USD
497083,No,1,21.05.12,21.05.12,21.05.12,351,-6,EA,0,NGN,0,USD
497085,No,1,29.02.12,29.02.12,29.02.12,261,-2,EA,"-5,744.10",NGN,-46.14,USD
497085,No,93,08.05.12,08.05.12,08.05.12,925,-5,EA,0,NGN,0,USD
497085,No,94,08.05.12,08.05.12,08.05.12,925,5,EA,0,NGN,0,USD
497085,No,135,08.05.12,08.05.12,08.05.12,925,-5,EA,0,NGN,0,USD
497085,No,136,08.05.12,08.05.12,08.05.12,925,5,EA,0,NGN,0,USD
497085,No,48,08.05.12,08.05.12,08.05.12,101,5,EA,"2,782.56",NGN,17.7,USD
497085,No,70,08.05.12,08.05.12,08.05.12,101,5,EA,"2,782.56",NGN,17.7,USD
497085,No,26,22.12.12,22.12.12,22.12.12,101,5,EA,0,NGN,0,USD
497085,No,38,22.12.12,22.12.12,22.12.12,101,5,EA,0,NGN,0,USD
497086,No,1,15.02.12,15.02.12,15.02.12,261,-2,EA,"-3,169.89",NGN,-21.71,USD
497086,No,1,31.07.12,31.07.12,31.07.12,351,-1,EA,"-1,584.94",NGN,-10.85,USD
497087,No,1,29.02.12,29.02.12,29.02.12,261,-4,EA,"-10,975.26",NGN,-76.13,USD
497088,No,1,29.02.12,29.02.12,29.02.12,261,-2,EA,"-6,537.86",NGN,-45.76,USD
497098,No,1,12.06.12,12.06.12,12.06.12,261,-2,EA,"-9,822.52",NGN,-71.48,USD
497099,No,1,11.10.12,11.10.12,11.10.12,351,-4,EA,"-5,026.59",NGN,-41.41,USD
497100,No,1,22.03.12,22.03.12,22.03.12,261,-2,EA,"-5,416.67",NGN,-42.17,USD
497101,No,1,20.03.12,20.03.12,20.03.12,261,-2,EA,"-6,813.65",NGN,-45.58,USD
497102,No,1,15.02.12,15.02.12,15.02.12,261,-1,EA,"-2,309.52",NGN,-19.19,USD
497102,No,1,07.08.12,07.08.12,07.08.12,261,-2,EA,"-4,619.04",NGN,-38.39,USD
497122,No,6,31.07.12,31.07.12,31.07.12,711,-7,EA,"-8,325.93",NGN,-67.12,USD
497131,No,1,14.09.12,14.09.12,14.09.12,912,-8,EA,0,NGN,0,USD
497135,No,1,22.09.12,22.09.12,22.09.12,261,-9,EA,"-21,168.19",NGN,-159.68,USD
497138,No,1,01.11.12,01.11.12,01.11.12,351,-3,EA,0,NGN,0,USD
497140,No,5,08.05.12,08.05.12,08.05.12,925,-8,EA,0,NGN,0,USD
497140,No,6,08.05.12,08.05.12,08.05.12,925,8,EA,0,NGN,0,USD
497140,No,3,08.05.12,08.05.12,08.05.12,101,8,EA,"13,909.63",NGN,88.48,USD
497140,No,2,22.12.12,22.12.12,22.12.12,101,8,EA,0,NGN,0,USD
497145,No,1,13.02.12,13.02.12,13.02.12,261,-4,EA,"-10,411.42",NGN,-67.41,USD
497145,No,2,08.06.12,08.06.12,08.06.12,101,4,EA,"10,604.10",NGN,67.41,USD
497145,No,1,29.06.12,29.06.12,29.06.12,101,4,EA,"14,594.99",NGN,92.78,USD
497145,No,1,04.07.12,04.07.12,04.07.12,351,-1,EA,"-3,149.89",NGN,-20.02,USD
497145,No,1,04.07.12,04.07.12,04.07.12,351,-1,EA,"-3,149.89",NGN,-20.02,USD
497145,No,1,04.07.12,04.07.12,04.07.12,351,-1,EA,"-3,149.89",NGN,-20.03,USD
497152,No,1,23.07.12,23.07.12,23.07.12,261,-1,EA,-883.7,NGN,-7.5,USD
497154,No,1,03.12.12,03.12.12,03.12.12,261,-2,EA,"-12,764.38",NGN,-119.6,USD
497155,No,9,07.05.12,07.05.12,07.05.12,925,-1,EA,0,NGN,0,USD
497155,No,10,07.05.12,07.05.12,07.05.12,925,1,EA,0,NGN,0,USD
497155,No,5,07.05.12,07.05.12,07.05.12,101,1,EA,"67,413.29",NGN,428.82,USD
497165,No,1,04.10.12,04.10.12,04.10.12,261,-2,EA,"-3,479.73",NGN,-27.2,USD
497170,No,1,25.01.12,25.01.12,25.01.12,261,-6,EA,"-13,914.03",NGN,-93.84,USD
497170,No,1,13.03.12,13.03.12,13.03.12,351,-1,EA,"-2,319.01",NGN,-15.64,USD
497170,No,1,14.03.12,14.03.12,14.03.12,351,-1,EA,"-2,319.00",NGN,-15.64,USD
497170,No,1,14.03.12,14.03.12,14.03.12,351,-1,EA,"-2,319.01",NGN,-15.64,USD
497170,No,1,23.03.12,23.03.12,23.03.12,261,-10,EA,"-23,190.05",NGN,-156.39,USD
497170,No,1,07.04.12,07.04.12,07.04.12,261,-10,EA,"-23,190.05",NGN,-156.4,USD
497170,No,1,20.06.12,20.06.12,20.06.12,351,-2,EA,"-4,638.01",NGN,-31.28,USD
497170,No,14,29.06.12,29.06.12,29.06.12,101,16,EA,"49,473.21",NGN,314.5,USD
497170,No,1,07.07.12,07.07.12,07.07.12,351,-2,EA,"-5,387.65",NGN,-35.17,USD
497170,No,1,07.07.12,07.07.12,07.07.12,351,-2,EA,"-5,387.65",NGN,-35.17,USD
497170,No,1,12.07.12,12.07.12,12.07.12,351,-2,EA,"-5,387.65",NGN,-35.17,USD
497170,No,1,14.08.12,14.08.12,14.08.12,351,-1,EA,"-2,695.71",NGN,-17.59,USD
497170,No,1,14.08.12,14.08.12,14.08.12,351,-1,EA,"-2,695.71",NGN,-17.59,USD
497170,No,1,14.08.12,14.08.12,14.08.12,351,-1,EA,"-2,695.71",NGN,-17.59,USD
497170,No,1,11.09.12,11.09.12,11.09.12,101,50,EA,"154,651.44",NGN,982.8,USD
497170,No,1,24.10.12,24.10.12,24.10.12,351,-1,EA,"-2,964.17",NGN,-18.99,USD
497170,No,1,24.10.12,24.10.12,24.10.12,351,-1,EA,"-2,964.17",NGN,-18.98,USD
497170,No,1,24.10.12,24.10.12,24.10.12,351,-1,EA,"-2,964.17",NGN,-18.99,USD
497170,No,1,24.10.12,24.10.12,24.10.12,351,-1,EA,"-2,964.17",NGN,-18.98,USD
497170,No,1,08.11.12,08.11.12,08.11.12,261,-2,EA,"-5,928.34",NGN,-37.97,USD
497171,No,1,24.01.12,24.01.12,24.01.12,261,-1,EA,"-3,773.44",NGN,-25.41,USD
497179,No,1,10.05.12,10.05.12,10.05.12,925,-7,EA,0,NGN,0,USD
497179,No,2,10.05.12,10.05.12,10.05.12,925,7,EA,0,NGN,0,USD
497179,No,1,10.05.12,10.05.12,10.05.12,101,7,EA,"6,250.53",NGN,39.76,USD
497179,No,5,11.09.12,11.09.12,11.09.12,101,10,EA,"35,912.63",NGN,228.22,USD
497181,No,1,24.01.12,24.01.12,24.01.12,261,-1,EA,"-1,741.13",NGN,-11.59,USD
497181,No,1,15.02.12,15.02.12,15.02.12,261,-3,EA,"-5,223.40",NGN,-34.78,USD
497185,No,1,29.02.12,29.02.12,29.02.12,261,-4,EA,"-9,268.84",NGN,-65.66,USD
497185,No,1,04.05.12,04.05.12,04.05.12,261,-3,EA,"-6,951.63",NGN,-49.24,USD
497185,No,1,30.05.12,30.05.12,30.05.12,261,-2,EA,"-4,634.42",NGN,-32.83,USD
497185,No,1,14.08.12,14.08.12,14.08.12,351,-1,EA,"-2,317.21",NGN,-16.42,USD
497185,No,1,07.12.12,07.12.12,07.12.12,351,-14,EA,"-32,440.96",NGN,-229.81,USD
497193,No,1,12.04.12,12.04.12,12.04.12,261,-2,EA,"-10,629.45",NGN,-72.03,USD
497193,No,1,30.04.12,30.04.12,30.04.12,261,-3,EA,"-15,944.17",NGN,-108.05,USD
497193,No,1,09.05.12,09.05.12,09.05.12,261,-6,EA,"-31,888.35",NGN,-216.09,USD
497200,No,1,30.03.12,30.03.12,30.03.12,261,-1,EA,"-3,237.50",NGN,-25,USD
497201,No,19,14.05.12,14.05.12,14.05.12,925,-5,EA,0,NGN,0,USD
497201,No,20,14.05.12,14.05.12,14.05.12,925,5,EA,0,NGN,0,USD
497201,No,10,14.05.12,14.05.12,14.05.12,101,5,EA,"10,878.69",NGN,69.2,USD
497201,No,2,11.06.12,11.06.12,11.06.12,101,5,EA,0,NGN,0,USD
497201,No,1,26.06.12,26.06.12,26.06.12,261,-1,EA,"-2,175.74",NGN,-13.84,USD
497201,No,1,26.06.12,26.06.12,26.06.12,261,-4,EA,"-8,702.95",NGN,-55.36,USD
497202,No,27,08.05.12,08.05.12,08.05.12,925,-45,EA,0,NGN,0,USD
497202,No,28,08.05.12,08.05.12,08.05.12,925,45,EA,0,NGN,0,USD
497202,No,14,08.05.12,08.05.12,08.05.12,101,45,EA,"159,879.01",NGN,"1,017.00",USD
497202,No,4,11.06.12,11.06.12,11.06.12,101,45,EA,0,NGN,0,USD
497202,No,1,20.06.12,20.06.12,20.06.12,261,-4,EA,"-15,263.14",NGN,-97.21,USD
497202,No,1,01.08.12,01.08.12,01.08.12,261,-3,EA,"-11,447.36",NGN,-72.91,USD
497202,No,1,01.08.12,01.08.12,01.08.12,261,-2,EA,"-7,631.57",NGN,-48.61,USD
497202,No,1,27.08.12,27.08.12,27.08.12,261,-1,EA,"-3,997.98",NGN,-25.43,USD
497202,No,1,27.11.12,27.11.12,27.11.12,261,-1,EA,"-3,997.98",NGN,-25.43,USD
497203,No,3,07.05.12,07.05.12,07.05.12,925,-1,EA,0,NGN,0,USD
497203,No,4,07.05.12,07.05.12,07.05.12,925,1,EA,0,NGN,0,USD
497203,No,2,07.05.12,07.05.12,07.05.12,101,1,EA,"57,973.04",NGN,368.77,USD
497204,No,3,19.07.12,19.07.12,19.07.12,925,-2,EA,0,NGN,0,USD
497204,No,4,19.07.12,19.07.12,19.07.12,925,2,EA,0,NGN,0,USD
497204,No,2,19.07.12,19.07.12,19.07.12,101,2,EA,"42,110.39",NGN,267.42,USD
497205,No,1,23.07.12,23.07.12,23.07.12,261,-2,EA,"-1,848.00",NGN,-12.32,USD
497206,No,1,13.02.12,13.02.12,13.02.12,351,-9,EA,"-15,141.97",NGN,-98.15,USD
497206,No,1,13.02.12,13.02.12,13.02.12,351,-10,EA,"-16,824.42",NGN,-109.06,USD
497206,No,4,20.10.12,20.10.12,20.10.12,101,30,EA,"47,133.68",NGN,299.57,USD
497206,No,1,02.11.12,02.11.12,02.11.12,351,-11,EA,"-17,321.85",NGN,-110.17,USD
497207,No,1,21.06.12,21.06.12,21.06.12,261,-6,EA,"-11,557.77",NGN,-96.47,USD
497208,No,5,07.05.12,07.05.12,07.05.12,925,-10,EA,0,NGN,0,USD
497208,No,6,07.05.12,07.05.12,07.05.12,925,10,EA,0,NGN,0,USD
497208,No,3,07.05.12,07.05.12,07.05.12,101,10,EA,"37,320.82",NGN,237.4,USD
497208,No,1,15.05.12,15.05.12,15.05.12,101,10,EA,"26,484.89",NGN,168.47,USD
497208,No,1,11.06.12,11.06.12,11.06.12,101,10,EA,0,NGN,0,USD
497208,No,1,27.06.12,27.06.12,27.06.12,261,-3,EA,"-9,826.91",NGN,-63.3,USD
497208,No,2,27.06.12,27.06.12,27.06.12,261,-3,EA,"-9,826.91",NGN,-63.3,USD
497208,No,1,27.06.12,27.06.12,27.06.12,261,-1,EA,"-3,275.64",NGN,-21.1,USD
497208,No,1,27.06.12,27.06.12,27.06.12,261,-3,EA,"-9,826.91",NGN,-63.31,USD
497208,No,7,19.07.12,19.07.12,19.07.12,925,-10,EA,0,NGN,0,USD
497208,No,8,19.07.12,19.07.12,19.07.12,925,10,EA,0,NGN,0,USD
497208,No,5,19.07.12,19.07.12,19.07.12,101,10,EA,"37,383.16",NGN,237.4,USD
497208,No,1,11.10.12,11.10.12,11.10.12,261,-3,EA,"-10,680.04",NGN,-68.26,USD
497208,No,2,11.10.12,11.10.12,11.10.12,261,-2,EA,"-7,120.02",NGN,-45.51,USD
497208,No,3,11.10.12,11.10.12,11.10.12,261,-1,EA,"-3,560.01",NGN,-22.75,USD
497208,No,1,11.10.12,11.10.12,11.10.12,261,-3,EA,"-10,680.04",NGN,-68.26,USD
497208,No,1,11.10.12,11.10.12,11.10.12,261,-1,EA,"-3,560.01",NGN,-22.75,USD
497208,No,1,20.10.12,20.10.12,20.10.12,261,-6,EA,"-30,400.41",NGN,-193.73,USD
497208,No,6,20.10.12,20.10.12,20.10.12,101,6,EA,"49,987.79",NGN,317.71,USD
497208,No,1,22.11.12,22.11.12,22.11.12,261,-3,EA,"-15,998.85",NGN,-102,USD
497209,No,1,04.03.12,04.03.12,04.03.12,261,-1,EA,"-12,245.57",NGN,-102.04,USD
497209,No,1,20.03.12,20.03.12,20.03.12,261,-1,EA,"-12,245.57",NGN,-102.04,USD
497209,No,1,22.03.12,22.03.12,22.03.12,261,-2,EA,"-24,491.14",NGN,-204.07,USD
497209,No,1,22.03.12,22.03.12,22.03.12,261,-2,EA,"-24,491.14",NGN,-204.07,USD
497209,No,5,07.05.12,07.05.12,07.05.12,925,-40,EA,0,NGN,0,USD
497209,No,6,07.05.12,07.05.12,07.05.12,925,40,EA,0,NGN,0,USD
497209,No,4,07.05.12,07.05.12,07.05.12,101,40,EA,"313,469.76",NGN,"1,994.00",USD
497209,No,1,13.08.12,13.08.12,13.08.12,261,-2,EA,"-18,205.74",NGN,-126.12,USD
497209,No,1,04.10.12,04.10.12,04.10.12,351,-1,EA,"-9,102.87",NGN,-63.06,USD
497209,No,1,15.11.12,15.11.12,15.11.12,261,-3,EA,"-27,824.09",NGN,-192.46,USD
497209,No,1,22.12.12,22.12.12,22.12.12,101,40,EA,0,NGN,0,USD
497210,Yes,49,07.05.12,07.05.12,07.05.12,925,-15,EA,0,NGN,0,USD
497210,Yes,50,07.05.12,07.05.12,07.05.12,925,15,EA,0,NGN,0,USD
497210,Yes,25,07.05.12,07.05.12,07.05.12,101,15,EA,"208,715.21",NGN,"1,327.65",USD
497211,No,81,08.05.12,08.05.12,08.05.12,925,-5,EA,0,NGN,0,USD
